time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.580000000000002,2.6044667212162795,0.4841698373699015,16.186445710777406,0.04990328743578054,5.991062348356323,0.0,3.396466738726762,0.6594281514250491,4.431943552979045,-0.019304113185384286,-0.19362212370305806,0.0,436.3687851340633,433.5557925748855,435.9565122140702,434.40782210629357
2.640000000000002,2.813285914840492,0.524579424867342,16.451836073977542,0.048600684783237647,5.9793023767508195,0.0,3.565006833720178,0.6874228469274413,4.4138927771156045,-0.027017129683074823,-0.20122800105637878,0.0,433.56793911322956,432.8896275505816,433.75011991234965,433.10175020053856
2.700000000000002,3.0325756076882144,0.5666672060023663,16.716632179366584,0.04690931207713689,5.966883260702655,0.0,3.7455146468939517,0.7153211641602407,4.412000308055412,-0.0306435843016159,-0.22210854360999863,0.0,440.9824221608405,439.21070582069103,439.984692893083,439.6840802598135
2.760000000000002,3.2631834001301057,0.6104337899941197,16.982107084540534,0.04475896428553572,5.953240127975665,0.0,3.9423742006165887,0.743338196961117,4.436290297785435,-0.04905094059706683,-0.2408388035409827,0.0,450.5655940160713,448.99725289698114,451.3124815332335,449.8234429850543
2.820000000000002,3.504718099141624,0.6556896722180774,17.24572258586629,0.041411892086823165,5.938263486735629,0.0,4.109766751175855,0.7649364185838091,4.350541313091456,-0.07474672518212754,-0.2796521243987218,0.0,416.0054509479935,412.5219143057327,415.7739972573926,413.513544906919
2.880000000000002,3.7572219243666045,0.7022612904751795,17.506083202666982,0.03671438541192806,5.921320691561569,0.0,4.308206883073899,0.7870229299314964,4.327310694455876,-0.08653514882112805,-0.28846904143840035,0.0,437.79607585804865,436.97929507939693,437.79490142251353,436.8076935305585
2.940000000000002,4.022835384576695,0.7501578338708861,17.76739806742308,0.03141580232985142,5.90407585833945,0.0,4.546807001333605,0.8089690821214336,4.381808397973659,-0.09211581300041698,-0.28538777050700725,0.0,464.64903636991755,464.810701050482,465.83184728078857,465.38906561615636
3.000000000000002,4.3031683493911,0.799269152770999,18.032098423438708,0.026307980338248882,5.887037150363097,0.0,4.798787789207274,0.827512399441918,4.440054709143852,-0.07392512004899007,-0.28130537796148514,0.0,469.03048645666877,469.270384498329,468.989364933437,470.3946915673561
3.0600000000000023,4.599247339721319,0.8494112288838244,18.300933580307344,0.021533128757153186,5.8699714522511,0.0,5.071609819547721,0.8433850366704577,4.519403681774058,-0.09436566452695835,-0.2915284228914782,0.0,479.98608767906467,479.1337148338234,480.1230815912899,478.5646980532092
3.1200000000000023,4.910123311927086,0.9003136737138898,18.570123310230578,0.016731609566424943,5.851997883812615,0.0,5.291994192483334,0.8529376616274195,4.452696912465606,-0.060766648759922715,-0.3247747527623953,0.0,435.94828733453767,433.0647413140268,432.64519155196643,435.45964434671885
3.1800000000000024,5.2347130259782135,0.9517230771208406,18.83569276716761,0.012732932833314337,5.8324933248171185,0.0,5.528833323987684,0.8603835916643358,4.398462235657063,-0.08223335199505723,-0.32568362464894873,0.0,441.03557641613384,440.85131457733917,441.9400492610385,440.1631498974855
3.2400000000000024,5.57481470576889,1.00353258012996,19.099958886025988,0.007821698295703783,5.812771173750818,0.0,5.809022837437733,0.8661350804385392,4.408701080062616,-0.0811060893148669,-0.3355295028091107,0.0,466.81672651235914,465.9421756449401,465.5427906785203,465.62591080716146
3.3000000000000025,5.930613004986358,1.0555765482375852,19.36187563169078,0.0025986994277698017,5.793617528111838,0.0,6.051977000122736,0.8682773951403169,4.3207561886625365,-0.10287767240240041,-0.29826485192235436,0.0,432.9242674043202,435.9400476818859,437.7599591073286,435.93739211020585
3.3600000000000025,6.300948556162989,1.1076646026263224,19.617853565547403,6.2801897931325,5.775965823890855,0.0,6.293423277158998,0.8675680148077144,4.210921485233153,-0.0787989834982323,-0.2871111057647851,0.0,429.90115290045105,430.7542118880121,429.062865918708,431.0948035834118
3.4200000000000026,6.687870795922361,1.1596189397636625,19.870502119703566,6.275616648325993,5.7595930945683715,0.0,6.604639149204824,0.863841523658656,4.208962734556321,-0.0715054154923668,-0.25374462209814125,0.0,469.0282303953259,471.54076868637287,471.46471895358366,472.0238007939535
